game_number,name,space,color,turns,winner,player_number
962,PLAYER 4,10009,blue,386,1,4
963,PLAYER 1,10009,green,386,1,1
963,PLAYER 2,9850,red,385,0,2
963,PLAYER 3,9846,yellow,385,0,3
963,PLAYER 4,9791,blue,385,0,4
964,PLAYER 1,10009,green,394,1,1
964,PLAYER 2,9785,red,393,0,2
964,PLAYER 3,9868,yellow,393,0,3
964,PLAYER 4,9880,blue,393,0,4
965,PLAYER 1,10018,green,387,1,1
965,PLAYER 2,9620,red,386,0,2
965,PLAYER 3,9480,yellow,386,0,3
965,PLAYER 4,9640,blue,386,0,4
966,PLAYER 1,9786,green,383,0,1
966,PLAYER 2,9901,red,383,0,2
966,PLAYER 3,9979,yellow,383,0,3
966,PLAYER 4,10017,blue,383,1,4
967,PLAYER 1,9663,green,389,0,1
967,PLAYER 2,10003,red,389,1,2
967,PLAYER 3,9955,yellow,388,0,3
967,PLAYER 4,9984,blue,388,0,4
968,PLAYER 1,9967,green,384,0,1
968,PLAYER 2,9784,red,384,0,2
968,PLAYER 3,10011,yellow,384,1,3
968,PLAYER 4,9991,blue,383,0,4
969,PLAYER 1,10018,green,382,1,1
969,PLAYER 2,9708,red,381,0,2
969,PLAYER 3,9866,yellow,381,0,3
969,PLAYER 4,9808,blue,381,0,4
970,PLAYER 1,9772,green,384,0,1
970,PLAYER 2,9747,red,384,0,2
970,PLAYER 3,10001,yellow,384,1,3
970,PLAYER 4,9952,blue,383,0,4
971,PLAYER 1,9556,green,382,0,1
971,PLAYER 2,9922,red,382,0,2
971,PLAYER 3,9650,yellow,382,0,3
971,PLAYER 4,10002,blue,382,1,4
972,PLAYER 1,9702,green,374,0,1
972,PLAYER 2,10019,red,374,1,2
972,PLAYER 3,9515,yellow,373,0,3
972,PLAYER 4,9767,blue,373,0,4
973,PLAYER 1,10001,green,388,1,1
973,PLAYER 2,9859,red,387,0,2
973,PLAYER 3,9948,yellow,387,0,3
973,PLAYER 4,9674,blue,387,0,4
974,PLAYER 1,9612,green,375,0,1
974,PLAYER 2,9802,red,375,0,2
974,PLAYER 3,9519,yellow,375,0,3
974,PLAYER 4,10002,blue,375,1,4
975,PLAYER 1,10015,green,382,1,1
975,PLAYER 2,9703,red,381,0,2
975,PLAYER 3,9872,yellow,381,0,3
975,PLAYER 4,9819,blue,381,0,4
976,PLAYER 1,9512,green,378,0,1
976,PLAYER 2,10007,red,378,1,2
976,PLAYER 3,9879,yellow,377,0,3
976,PLAYER 4,9428,blue,377,0,4
977,PLAYER 1,9790,green,383,0,1
977,PLAYER 2,10002,red,383,1,2
977,PLAYER 3,9864,yellow,382,0,3
977,PLAYER 4,9800,blue,382,0,4
978,PLAYER 1,9604,green,383,0,1
978,PLAYER 2,9939,red,383,0,2
978,PLAYER 3,9777,yellow,383,0,3
978,PLAYER 4,10027,blue,383,1,4
979,PLAYER 1,10012,green,385,1,1
979,PLAYER 2,9766,red,384,0,2
979,PLAYER 3,9960,yellow,384,0,3
979,PLAYER 4,9832,blue,384,0,4
980,PLAYER 1,9834,green,382,0,1
980,PLAYER 2,10020,red,382,1,2
980,PLAYER 3,9816,yellow,381,0,3
980,PLAYER 4,9845,blue,381,0,4
981,PLAYER 1,9638,green,373,0,1
981,PLAYER 2,9826,red,373,0,2
981,PLAYER 3,9753,yellow,373,0,3
981,PLAYER 4,10011,blue,373,1,4
982,PLAYER 1,9904,green,382,0,1
982,PLAYER 2,9618,red,382,0,2
982,PLAYER 3,9614,yellow,382,0,3
982,PLAYER 4,10003,blue,382,1,4
983,PLAYER 1,9971,green,384,0,1
983,PLAYER 2,10009,red,384,1,2
983,PLAYER 3,9687,yellow,383,0,3
983,PLAYER 4,9864,blue,383,0,4
984,PLAYER 1,9838,green,384,0,1
984,PLAYER 2,9884,red,384,0,2
984,PLAYER 3,10027,yellow,384,1,3
984,PLAYER 4,9823,blue,383,0,4
985,PLAYER 1,10012,green,378,1,1
985,PLAYER 2,9725,red,377,0,2
985,PLAYER 3,9630,yellow,377,0,3
985,PLAYER 4,9804,blue,377,0,4
986,PLAYER 1,10001,green,384,1,1
986,PLAYER 2,9622,red,383,0,2
986,PLAYER 3,9940,yellow,383,0,3
986,PLAYER 4,9945,blue,383,0,4
987,PLAYER 1,9820,green,382,0,1
987,PLAYER 2,10005,red,382,1,2
987,PLAYER 3,9798,yellow,381,0,3
987,PLAYER 4,9974,blue,381,0,4
988,PLAYER 1,9727,green,378,0,1
988,PLAYER 2,9594,red,378,0,2
988,PLAYER 3,10003,yellow,378,1,3
988,PLAYER 4,9772,blue,377,0,4
989,PLAYER 1,9874,green,384,0,1
989,PLAYER 2,9920,red,384,0,2
989,PLAYER 3,10006,yellow,384,1,3
989,PLAYER 4,9863,blue,383,0,4
990,PLAYER 1,10013,green,377,1,1
990,PLAYER 2,9882,red,376,0,2
990,PLAYER 3,9507,yellow,376,0,3
990,PLAYER 4,9917,blue,376,0,4
991,PLAYER 1,9552,green,380,0,1
991,PLAYER 2,9709,red,380,0,2
991,PLAYER 3,10026,yellow,380,1,3
991,PLAYER 4,9741,blue,379,0,4
992,PLAYER 1,9974,green,387,0,1
992,PLAYER 2,10018,red,387,1,2
992,PLAYER 3,9972,yellow,386,0,3
992,PLAYER 4,9768,blue,386,0,4
993,PLAYER 1,10000,green,376,1,1
993,PLAYER 2,9561,red,375,0,2
993,PLAYER 3,9824,yellow,375,0,3
993,PLAYER 4,9602,blue,375,0,4
994,PLAYER 1,9897,green,384,0,1
994,PLAYER 2,10008,red,384,1,2
994,PLAYER 3,9670,yellow,383,0,3
994,PLAYER 4,9684,blue,383,0,4
995,PLAYER 1,9520,green,381,0,1
995,PLAYER 2,10002,red,381,1,2
995,PLAYER 3,9646,yellow,380,0,3
995,PLAYER 4,9827,blue,380,0,4
996,PLAYER 1,10001,green,381,1,1
996,PLAYER 2,9677,red,380,0,2
996,PLAYER 3,9803,yellow,380,0,3
996,PLAYER 4,9792,blue,380,0,4
997,PLAYER 1,10001,green,379,1,1
997,PLAYER 2,9841,red,378,0,2
997,PLAYER 3,9775,yellow,378,0,3
997,PLAYER 4,9681,blue,378,0,4
998,PLAYER 1,9694,green,377,0,1
998,PLAYER 2,9639,red,377,0,2
998,PLAYER 3,9843,yellow,377,0,3
998,PLAYER 4,10001,blue,377,1,4
999,PLAYER 1,10001,green,384,1,1
999,PLAYER 2,9601,red,383,0,2
999,PLAYER 3,9799,yellow,383,0,3
999,PLAYER 4,9695,blue,383,0,4
